"994","350","7","15","6","-1","-1"
"995","351","1","17","3","-1","-1"
"996","351","2","17","3","-1","-1"
"997","351","3","17","3","-1","-1"
"998","351","4","17","3","-1","-1"
"999","351","5","17","3","-1","-1"
"1000","351","6","17","3","-1","-1"
"1001","351","7","17","3","-1","-1"
"1002","352","1","17","24","-1","-1"
"1003","352","2","17","24","-1","-1"
"1004","352","3","17","24","-1","-1"
"1005","352","4","17","24","-1","-1"
"1006","352","5","17","3","-1","-1"
"1007","352","6","17","3","-1","-1"
"1008","352","7","17","24","-1","-1"
"1009","353","1","13","24","-1","-1"
"1010","353","2","13","24","-1","-1"
"1011","353","3","13","24","-1","-1"
"1012","353","4","13","24","-1","-1"
"1013","353","5","13","2","-1","-1"
"1014","353","6","13","2","-1","-1"
"1015","353","7","1","24","-1","-1"
"1016","354","1","17","1","-1","-1"
"1017","354","2","17","1","-1","-1"
"1018","354","3","17","1","-1","-1"
"1019","354","4","7","1","-1","-1"
"1020","354","5","17","6","-1","-1"
"1021","354","6","17","6","-1","-1"
"1022","354","7","17","1","-1","-1"
"1023","355","1","-1","-1","-1","1"
"1024","355","2","-1","-1","-1","1"
"1025","355","3","-1","-1","-1","1"
"1026","355","4","-1","-1","-1","1"
"1027","355","5","-1","-1","-1","1"
"1028","355","6","-1","-1","-1","1"
"1029","355","7","-1","-1","-1","1"
"1030","356","1","14","3","-1","-1"
"1031","356","2","14","3","-1","-1"
"1032","356","3","14","3","-1","-1"
"1033","356","4","14","3","-1","-1"
"1034","356","5","2","4","-1","-1"
"1035","356","6","2","4","-1","-1"
"1036","356","7","14","3","-1","-1"
"1037","357","1","18","2","-1","-1"
"1038","357","2","18","2","-1","-1"
"1039","357","3","18","2","-1","-1"
"1040","357","4","18","2","-1","-1"
"1041","357","5","18","4","-1","-1"
"1042","357","6","18","4","-1","-1"
"1043","357","7","18","2","-1","-1"
"1044","358","1","18","6","-1","-1"
"1045","358","2","18","6","-1","-1"
"1046","358","3","18","6","-1","-1"
"1047","358","4","18","6","-1","-1"
"1048","358","5","18","6","-1","-1"
"1049","358","6","18","6","-1","-1"
"1050","358","7","18","6","-1","-1"
"1051","359","1","18","4","-1","-1"
"1052","359","2","18","1","-1","-1"
"1053","359","3","18","4","-1","-1"
"1054","359","4","18","4","-1","-1"
"1055","359","5","18","4","-1","-1"
"1056","359","6","18","4","-1","-1"
"1057","359","7","18","4","-1","-1"
"1058","360","1","18","5","-1","-1"
"1059","360","2","18","5","-1","-1"
"1060","360","3","18","5","-1","-1"
"1061","360","4","18","5","-1","-1"
"1062","360","5","18","5","-1","-1"
"1063","360","6","18","5","-1","-1"
"1064","360","7","18","5","-1","-1"
"1065","361","1","14","4","-1","-1"
"1066","361","2","14","4","-1","-1"
"1067","361","3","14","4","-1","-1"
"1068","361","4","14","4","-1","-1"
"1069","361","5","14","4","-1","-1"
"1070","361","6","14","6","-1","-1"
"1071","361","7","14","6","-1","-1"
"1072","362","1","12","2","-1","-1"
"1073","362","2","12","2","-1","-1"
"1074","362","3","12","2","-1","-1"
"1075","362","4","12","2","-1","-1"
"1076","362","5","12","4","-1","-1"
"1077","362","6","12","4","-1","-1"
"1078","362","7","12","2","-1","-1"
"1079","363","1","12","2","-1","-1"
"1080","363","2","12","2","-1","-1"
"1081","363","3","12","2","-1","-1"
"1082","363","4","12","2","-1","-1"
"1083","363","5","12","2","-1","-1"
"1084","363","6","14","2","-1","-1"
"1085","363","7","14","2","-1","-1"
"1086","364","1","18","2","-1","-1"
"1087","364","2","18","2","-1","-1"
"1088","364","3","18","2","-1","-1"
"1089","364","4","18","2","-1","-1"
"1090","364","5","18","5","-1","-1"
"1091","364","6","18","5","-1","-1"
"1092","364","7","18","2","-1","-1"
"1093","365","1","16","23","-1","-1"
"1094","365","2","16","23","-1","-1"
"1095","365","3","16","23","-1","-1"
"1096","365","4","16","23","-1","-1"
"1097","365","5","16","23","-1","-1"
"1098","365","6","16","23","-1","-1"
"1099","365","7","16","23","-1","-1"
"1100","366","1","13","23","-1","-1"
"1101","366","2","13","23","-1","-1"
"1102","366","3","13","23","-1","-1"
"1103","366","4","13","23","-1","-1"
"1104","366","5","13","23","-1","-1"
"1105","366","6","13","23","-1","-1"
"1106","366","7","13","23","-1","-1"
"1107","367","1","12","4","-1","-1"
"1108","367","2","12","4","-1","-1"
"1109","367","3","12","4","-1","-1"
"1110","367","4","12","4","-1","-1"
"1111","367","5","12","4","-1","-1"
"1112","367","6","12","4","-1","-1"
"1113","367","7","12","4","-1","-1"
"1114","368","1","17","1","-1","-1"
"1115","368","2","17","1","-1","-1"
"1116","368","3","17","1","-1","-1"
"1117","368","4","17","1","-1","-1"
"1118","368","5","15","1","-1","-1"
"1119","368","6","15","1","-1","-1"
"1120","368","7","15","1","-1","-1"
"1121","369","1","17","1","-1","-1"
"1122","369","2","17","1","-1","-1"
"1123","369","3","17","1","-1","-1"
"1124","369","4","17","1","-1","-1"
"1125","369","5","17","1","-1","-1"
"1126","369","6","17","1","-1","-1"
"1127","369","7","17","1","-1","-1"
"1128","370","1","12","2","-1","-1"
"1129","370","2","12","2","-1","-1"
"1130","370","3","12","2","-1","-1"
"1131","370","4","12","2","-1","-1"
"1132","370","5","12","2","-1","-1"
"1133","370","6","12","2","-1","-1"
"1134","370","7","12","2","-1","-1"
"1135","371","1","11","4","-1","-1"
"1136","371","2","11","4","-1","-1"
"1137","371","3","11","4","-1","-1"
"1138","371","4","11","4","-1","-1"
"1139","371","5","11","4","-1","-1"
"1140","371","6","11","4","-1","-1"
"1141","371","7","11","4","-1","-1"
"1142","372","1","12","2","-1","-1"
"1143","372","2","12","2","-1","-1"
"1144","372","3","12","2","-1","-1"
"1145","372","4","12","2","-1","-1"
"1146","372","5","12","2","-1","-1"
"1147","372","6","12","4","-1","-1"
"1148","372","7","12","4","-1","-1"
"1149","373","1","13","5","-1","-1"
"1150","373","2","13","5","-1","-1"
"1151","373","3","13","5","-1","-1"
"1152","373","4","13","5","-1","-1"
"1153","373","5","13","5","-1","-1"
"1154","373","6","13","5","-1","-1"
"1155","373","7","13","5","-1","-1"
"1156","374","1","12","1","-1","-1"
"1157","374","2","12","1","-1","-1"
"1158","374","3","12","1","-1","-1"
"1159","374","4","12","1","-1","-1"
"1160","374","5","12","1","-1","-1"
"1161","374","6","12","1","-1","-1"
"1162","374","7","1","1","-1","-1"
"1163","375","1","15","3","-1","-1"
"1164","375","2","15","3","-1","-1"
"1165","375","3","15","3","-1","-1"
"1166","375","4","15","3","-1","-1"
"1167","375","5","15","3","-1","-1"
"1168","375","6","15","3","-1","-1"
"1169","375","7","15","3","-1","-1"
"1170","376","1","18","2","-1","-1"
"1171","376","2","18","2","-1","-1"
"1172","376","3","18","2","-1","-1"
"1173","376","4","18","2","-1","-1"
"1174","376","5","18","2","-1","-1"
"1175","376","6","18","2","-1","-1"
"1176","376","7","18","2","-1","-1"
"1177","377","1","15","1","-1","-1"
"1178","377","2","15","1","-1","-1"
"1179","377","3","15","1","-1","-1"
"1180","377","4","15","1","-1","-1"
"1181","377","5","15","1","-1","-1"
"1182","377","6","15","1","-1","-1"
"1183","377","7","15","1","-1","-1"
"1184","378","1","15","3","-1","-1"
"1185","378","2","15","3","-1","-1"
"1186","378","3","15","3","-1","-1"
"1187","378","4","15","3","-1","-1"
"1188","378","5","15","3","-1","-1"
"1189","378","6","15","3","-1","-1"
"1190","378","7","15","3","-1","-1"
"1191","379","1","17","1","-1","-1"
"1192","379","2","17","1","-1","-1"
"1193","379","3","17","1","-1","-1"
"1194","379","4","17","1","-1","-1"
"1195","379","5","17","3","-1","-1"
"1196","379","6","17","3","-1","-1"
"1197","379","7","17","1","-1","-1"
"1198","380","1","16","5","-1","-1"
"1199","380","2","16","5","-1","-1"
"1200","380","3","16","5","-1","-1"
"1201","380","4","16","5","-1","-1"
"1202","380","5","16","5","-1","-1"
"1203","380","6","16","5","-1","-1"
"1204","380","7","16","5","-1","-1"
"1205","381","1","14","2","-1","-1"
"1206","381","2","14","2","-1","-1"
"1207","381","3","14","2","-1","-1"
"1208","381","4","14","2","-1","-1"
"1209","381","5","14","2","-1","-1"
"1210","381","6","14","2","-1","-1"
"1211","381","7","14","2","-1","-1"
"1212","382","1","18","2","-1","-1"
"1213","382","2","18","2","-1","-1"
"1214","382","3","18","2","-1","-1"
"1215","382","4","18","2","-1","-1"
"1216","382","5","18","2","-1","-1"
"1217","382","6","18","2","-1","-1"
"1218","382","7","18","2","-1","-1"
"1219","383","1","15","2","-1","-1"
"1220","383","2","15","2","-1","-1"
"1221","383","3","15","2","-1","-1"
"1222","383","4","15","2","-1","-1"
"1223","383","5","15","2","-1","-1"
"1224","383","6","15","2","-1","-1"
"1225","383","7","15","2","-1","-1"
"1226","384","1","13","2","-1","-1"
"1227","384","2","13","2","-1","-1"
"1228","384","3","13","2","-1","-1"
"1229","384","4","13","2","-1","-1"
"1230","384","5","13","4","-1","-1"
"1231","384","6","13","4","-1","-1"
"1232","384","7","13","2","-1","-1"
"1233","385","1","18","6","-1","-1"
"1234","385","2","18","6","-1","-1"
"1235","385","3","18","6","-1","-1"
"1236","385","4","18","6","-1","-1"
"1237","385","5","18","6","-1","-1"
"1238","385","6","18","6","-1","-1"
"1239","385","7","18","6","-1","-1"
"1240","386","1","12","2","-1","-1"
"1241","386","2","12","2","-1","-1"
"1242","386","3","12","2","-1","-1"
"1243","386","4","12","2","-1","-1"
"1244","386","5","14","4","-1","-1"
"1245","386","6","14","4","-1","-1"
"1246","386","7","12","2","-1","-1"
